period,power,significance,peaks
140.75,0.5839591046524228,0.6002836390426889,0
141.0,0.5854185428619207,0.6020574283053521,0
141.25,0.5868861681723696,0.6038334908456644,0
141.5,0.5883620618415226,0.6056118216384855,0
141.75,0.5898463044133665,0.6073924156618525,0
142.0,0.5913389757788053,0.6091752678969524,0
142.25,0.5928401552332289,0.6109603733280875,0
142.5,0.5943499215307402,0.6127477269426481,0
142.75,0.5958683529348419,0.6145373237310849,0
143.0,0.5973955272653747,0.6163291586868779,0
143.25,0.5989315219415243,0.6181232268065115,0
143.5,0.6004764140207132,0.6199195230894463,0
143.75,0.6020302802332064,0.6217180425380945,0
144.0,0.6035931970122728,0.6235187801577934,0
144.25,0.605165240519752,0.6253217309567809,0
144.5,0.6067464866668836,0.6271268899461715,0
144.75,0.6083370111302786,0.6289342521399347,0
145.0,0.6099368893629037,0.6307438125548693,0
145.25,0.6115461965999842,0.6325555662105828,0
145.5,0.6131650078597201,0.6343695081294707,0
145.75,0.614793397938736,0.6361856333366934,0
146.0,0.616431441402195,0.6380039368601589,0
146.25,0.6180792125685067,0.6398244137304984,0
146.5,0.6197367854885892,0.6416470589810528,0
146.75,0.6214042339196392,0.6434718676478504,0
147.0,0.6230816312933891,0.645298834769588,0
147.25,0.6247690506788318,0.6471279553876178,0
147.5,0.6264665647394131,0.6489592245459254,0
147.75,0.6281742456846952,0.6507926372911168,0
148.0,0.629892165216515,0.6526281886724001,0
148.25,0.6316203944696638,0.6544658737415728,0
148.5,0.6333590039471311,0.6563056875530022,0
148.75,0.6351080634499675,0.6581476251636171,0
149.0,0.6368676420018256,0.6599916816328885,0
149.25,0.6386378077682555,0.661837852022818,0
149.5,0.6404186279708415,0.6636861313979262,0
149.75,0.6422101687962701,0.6655365148252375,0
150.0,0.6440124953004428,0.6673889973742695,0
150.25,0.6458256713077377,0.6692435741170211,0
150.5,0.6476497593055556,0.6711002401279612,0
150.75,0.6494848203342781,0.6729589904840171,0
151.0,0.6513309138727864,0.6748198202645654,0
151.25,0.6531880977196891,0.6766827245514206,0
151.5,0.6550564278704221,0.678547698428827,0
151.75,0.6569359583903921,0.6804147369834478,0
152.0,0.6588267412843379,0.6822838353043572,0
152.25,0.6607288263620988,0.684154988483032,0
152.5,0.6626422611009798,0.686028191613344,0
152.75,0.6645670905049154,0.6879034397915512,0
153.0,0.6665033569606379,0.6897807281162911,0
153.25,0.6684511000910647,0.6916600516885733,0
153.5,0.6704103566061209,0.6935414056117751,0
153.75,0.672381160151226,0.6954247849916302,0
154.0,0.6743635411536688,0.6973101849362295,0
154.25,0.676357526667114,0.6991976005560095,0
154.5,0.6783631402144693,0.7010870269637517,0
154.75,0.6803804016293662,0.7029784592745744,0
155.0,0.6824093268964952,0.7048718926059296,0
155.25,0.6844499279910489,0.706767322077599,0
155.5,0.686502212717524,0.7086647428116888,0
155.75,0.6885661845481426,0.710564149932628,0
156.0,0.6906418424611451,0.7124655385671628,0
156.25,0.6927291807792175,0.7143689038443548,0
156.5,0.6948281890083156,0.7162742408955797,0
156.75,0.6969388516771409,0.7181815448545206,0
157.0,0.6990611481775408,0.7200908108571699,0
157.25,0.7011950526060897,0.722002034041827,0
157.5,0.7033405336071066,0.7239152095490924,0
157.75,0.7054975542173861,0.7258303325218731,0
158.0,0.7076660717128903,0.7277473981053753,0
158.25,0.7098460374576614,0.7296664014471074,0
158.5,0.7120373967552209,0.7315873376968778,0
158.75,0.7142400887027001,0.7335102020067948,0
159.0,0.7164540460479549,0.7354349895312664,0
159.25,0.7186791950499234,0.7373616954270011,0
159.5,0.7209154553424587,0.7392903148530073,0
159.75,0.7231627398018872,0.7412208429705947,0
160.0,0.7254209544185316,0.743153274943374,0
160.25,0.7276899981724217,0.7450876059372604,0
160.5,0.7299697629134357,0.7470238311204714,0
160.75,0.732260133246085,0.748961945663531,0
161.0,0.7345609864191652,0.7509019447392706,0
161.25,0.7368721922204898,0.7528438235228309,0
161.5,0.7391936128769031,0.7547875771916633,0
161.75,0.7415251029597856,0.7567332009255338,0
162.0,0.7438665092962372,0.7586806899065234,0
162.25,0.7462176708861314,0.7606300393190332,0
162.5,0.7485784188252157,0.7625812443497856,0
162.75,0.750948576234439,0.7645343001878288,0
163.0,0.7533279581956641,0.7664892020245365,0
163.25,0.7557163716939331,0.7684459450536185,0
163.5,0.7581136155664263,0.7704045244711155,0
163.75,0.7605194804582669,0.7723649354754101,0
164.0,0.7629337487852998,0.7743271732672274,0
164.25,0.7653561947039753,0.7762912330496398,0
164.5,0.7677865840884494,0.7782571100280703,0
164.75,0.7702246745150216,0.7802247994102989,0
165.0,0.772670215254001,0.7821942964064675,0
165.25,0.7751229472690899,0.7841655962290814,0
165.5,0.7775826032243841,0.7861386940930175,0
165.75,0.7800489074990474,0.7881135852155291,0
166.0,0.782521576209733,0.7900902648162494,0
166.25,0.7850003172408095,0.7920687281171975,0
166.5,0.7874848302824321,0.7940489703427858,0
166.75,0.7899748068765042,0.7960309867198234,0
167.0,0.7924699304705509,0.7980147724775222,0
167.25,0.7949698764795314,0.8000003228475053,0
167.5,0.7974743123555931,0.8019876330638095,0
167.75,0.7999828976657732,0.8039766983628941,0
168.0,0.8024952841776386,0.8059675139836467,0
168.25,0.805011115952846,0.8079600751673887,0
168.5,0.8075300294485991,0.8099543771578823,0
168.75,0.8100516536269623,0.8119504152013399,0
169.0,0.8125756100719903,0.8139481845464264,0
169.25,0.8151015131146224,0.8159476804442689,0
169.5,0.8176289699652755,0.8179488981484629,0
169.75,0.8201575808540689,0.8199518329150819,0
170.0,0.8226869391785966,0.8219564800026797,0
170.25,0.8252166316591708,0.8239628346723026,0
170.5,0.8277462385014251,0.8259708921874945,0
170.75,0.8302753335661912,0.8279806478143059,0
171.0,0.8328034845465204,0.8299920968212995,0
171.25,0.8353302531517425,0.8320052344795601,0
171.5,0.8378551952984288,0.8340200560627014,0
171.75,0.8403778613081283,0.8360365568468748,0
172.0,0.8428977961117279,0.8380547321107761,0
172.25,0.845414539460296,0.8400745771356561,0
172.5,0.8479276261422443,0.8420960872053251,0
172.75,0.8504365862066526,0.8441192576061668,0
173.0,0.8529409451925806,0.8461440836271406,0
173.25,0.855440224364193,0.8481705605597933,0
173.5,0.8579339409515183,0.8501986836982695,0
173.75,0.8604216083966434,0.8522284483393161,0
174.0,0.8629027366051636,0.8542598497822943,0
174.25,0.8653768322026766,0.8562928833291875,0
174.5,0.8678433987961208,0.8583275442846089,0
174.75,0.8703019372397501,0.8603638279558133,0
175.0,0.8727519459055229,0.8624017296527033,0
175.25,0.8751929209576943,0.8644412446878399,0
175.5,0.8776243566313837,0.866482368376452,0
175.75,0.880045745514889,0.8685250960364448,0
176.0,0.8824565788355176,0.8705694229884093,0
176.25,0.8848563467487005,0.8726153445556323,0
176.5,0.8872445386301472,0.8746628560641055,0
176.75,0.8896206433708036,0.8767119528425343,0
177.0,0.8919841496743643,0.8787626302223498,0
177.25,0.8943345463570966,0.8808148835377132,0
177.5,0.896671322649725,0.8828687081255332,0
177.75,0.898993968501125,0.8849240993254691,0
178.0,0.9013019748835714,0.8869810524799427,0
178.25,0.9035948340992889,0.8890395629341495,0
178.5,0.9058720400880504,0.8910996260360687,0
178.75,0.9081330887355591,0.8931612371364696,0
179.0,0.9103774781823656,0.895224391588925,0
179.25,0.9126047091330564,0.8972890847498214,0
179.5,0.9148142851654539,0.8993553119783665,0
179.75,0.9170057130395777,0.9014230686366014,0
180.0,0.9191785030060959,0.9034923500894104,0
180.25,0.9213321691140235,0.9055631517045309,0
180.5,0.9234662295173967,0.907635468852563,0
180.75,0.9255802067806798,0.9097092969069825,0
181.0,0.9276736281826413,0.9117846312441477,0
181.25,0.9297460260184476,0.9138614672433106,0
181.5,0.9317969378997261,0.9159398002866304,0
181.75,0.9338259070523486,0.9180196257591805,0
182.0,0.9358324826116782,0.9201009390489594,0
182.25,0.937816219915049,0.9221837355469034,0
182.5,0.9397766807912242,0.9242680106468938,0
182.75,0.9417134338466019,0.9263537597457716,0
183.0,0.9436260547479265,0.9284409782433434,0
183.25,0.9455141265012749,0.9305296615423958,0
183.5,0.9473772397270899,0.9326198050487053,0
183.75,0.9492149929310314,0.934711404171046,0
184.0,0.9510269927704269,0.936804454321206,0
184.25000000000003,0.9528128543161012,0.9388989509139911,0
184.5,0.9545722013093748,0.9409948893672416,0
184.75,0.9563046664140191,0.9430922651018405,0
185.0,0.9580098914629669,0.9451910735417236,0
185.25,0.9596875276995763,0.947291310113892,0
185.5,0.9613372360132584,0.949392970248421,0
185.75,0.9629586871692719,0.9514960493784743,0
185.99999999999997,0.9645515620325139,0.9536005429403088,0
186.25,0.9661155517851137,0.955706446373293,0
186.5,0.967650358137665,0.957813755119913,0
186.75,0.9691556935339368,0.9599224646257831,0
187.0,0.9706312813488872,0.9620325703396602,0
187.25,0.9720768560798376,0.9641440677134516,0
187.5,0.9734921635306546,0.9662569522022272,0
187.75,0.9748769609887967,0.9683712192642311,0
188.0,0.9762310173950959,0.9704868643608907,0
188.25,0.9775541135061366,0.9726038829568283,0
188.5,0.9788460420491176,0.9747222705198746,0
188.75,0.9801066078690795,0.9768420225210767,0
189.0,0.9813356280683825,0.9789631344347081,0
189.25,0.9825329321383459,0.981085601738285,0
189.5,0.9836983620829419,0.9832094199125716,0
189.75,0.9848317725344635,0.9853345844415932,0
190.0,0.9859330308610841,0.9874610908126491,0
190.25,0.9870020172662323,0.9895889345163212,0
190.5,0.9880386248797248,0.9917181110464861,0
190.75,0.9890427598405862,0.9938486159003237,0
191.0,0.9900143413715158,0.9959804445783341,0
191.25,0.9909533018449447,0.9981135925843424,0
191.5,0.9918595868406632,1.0002480554255113,0
191.75,0.9927331551949701,1.0023838286123556,0
192.0,0.9935739790413363,1.0045209076587498,0
192.25,0.9943820438425581,1.0066592880819385,0
192.5,0.995157348414398,1.0087989654025502,0
192.75,0.995899904940714,1.010939935144607,0
193.0,0.9966097389800744,1.013082192835534,0
193.24999999999997,0.9972868894638864,1.0152257340061748,0
193.5,0.9979314086860465,1.0173705541907978,0
193.75,0.9985433622841515,1.019516648927108,0
194.0,0.9991228292122994,1.021664013756261,0
194.25,0.9996699017055239,1.02381264422287,0
194.5,1.000184685235913,1.0259625358750208,0
194.75,1.0006672984604679,1.0281136842642793,0
195.0,1.0011178731607662,1.0302660849457042,0
195.25,1.0015365541744938,1.032419733477857,0
195.49999999999997,1.0019234993189308,1.0345746254228148,0
195.75,1.0022788793064679,1.0367307563461787,0
196.00000000000003,1.0026028776522409,1.0388881218170876,0
196.25,1.0028956905739876,1.041046717408224,0
196.49999999999997,1.003157526884222,1.0432065386958334,0
196.75,1.0033886078748289,1.045367581259724,0
197.00000000000003,1.003589167194208,1.0475298406832907,0
197.25,1.0037594507170706,1.049693312553513,0
197.5,1.0038997164070231,1.051857992460974,0
197.74999999999997,1.0040102341720643,1.0540238759998697,0
197.99999999999997,1.0040912857131359,1.0561909587680185,0
198.25,1.0041431643658612,1.0583592363668726,0
198.5,1.0041661749356223,1.060528704401528,1
198.75,1.0041606335261295,1.062699358480737,0
199.0,1.004126867361627,1.0648711942169184,0
199.25000000000003,1.0040652146029092,1.0670442072261657,0
199.5,1.0039760241573008,1.0692183931282628,0
199.75,1.0038596554827743,1.0713937475466893,0
200.0,1.0037164783863775,1.0735702661086348,0
200.25,1.0035468728171426,1.0757479444450082,0
200.5,1.0033512286536614,1.077926778190449,0
200.75,1.0031299454865077,1.080106762983337,0
201.0,1.0028834323956932,1.082287894465803,0
201.25,1.0026121077233445,1.0844701682837408,0
201.5,1.0023163988417951,1.0866535800868151,0
201.75,1.0019967419172884,1.088838125528476,0
202.0,1.0016535816694823,1.091023800265965,0
202.25000000000003,1.0012873711269619,1.093210599960327,0
202.5,1.0008985713789587,1.0953985202764245,0
202.75,1.0004876513234726,1.097587556882942,0
203.0,1.0000550874120158,1.0997777054524018,0
203.25,0.9996013633911662,1.101968961661169,0
203.5,0.999126970041152,1.1041613211894672,0
203.75,0.9986324049116668,1.1063547797213853,0
204.0,0.9981181720551265,1.1085493329448899,0
204.25000000000003,0.9975847817575779,1.1107449765518338,0
204.5,0.9970327502674647,1.112941706237966,0
204.75,0.9964625995224639,1.1151395177029466,0
205.0,0.9958748568746004,1.1173384066503516,0
205.25,0.9952700548138516,1.1195383687876814,0
205.5,0.9946487306904398,1.1217393998263816,0
205.75000000000003,0.9940114264360396,1.1239414954818416,0
206.00000000000003,0.9933586882840859,1.1261446514734093,0
206.25,0.9926910664894059,1.1283488635244026,0
206.5,0.9920091150473672,1.130554127362118,0
206.75,0.9913133914127532,1.1327604387178392,0
207.0,0.9906044562185629,1.1349677933268494,0
207.25,0.9898828729949382,1.1371761869284407,0
207.49999999999997,0.989149207888412,1.1393856152659232,0
207.75,0.9884040293816772,1.1415960740866349,0
208.0,0.9876479080140688,1.1438075591419545,0
208.25000000000003,0.9868814161029463,1.1460200661873075,0
208.50000000000003,0.9861051274661713,1.148233590982175,0
208.75,0.9853196171458566,1.15044812929011,0
209.0,0.98452546113358,1.152663676878741,0
209.25,0.983723236097232,1.154880229519784,0
209.5,0.9829135191096796,1.157097782989053,0
209.75,0.9820968873794185,1.159316333066468,0
209.99999999999997,0.9812739179833779,1.161535875536064,0
210.25000000000003,0.9804451876020502,1.1637564061860053,0
210.5,0.979611272257103,1.1659779208085894,0
210.74999999999997,0.9787727470516316,1.1682004152002594,0
210.99999999999997,0.9779301859132075,1.1704238851616124,0
211.25,0.977084161339871,1.1726483264974108,0
211.5,0.9762352441492165,1.1748737350165923,0
211.75,0.9753840032307064,1.177100106532273,0
212.0,0.9745310053013556,1.1793274368617654,0
212.25000000000003,0.9736768146649161,1.1815557218265818,0
212.50000000000003,0.9728219929746922,1.1837849572524468,0
212.75,0.9719670990001062,1.1860151389693037,0
213.0,0.971112688397137,1.1882462628113273,0
213.25000000000003,0.9702593134827414,1.190478324616931,0
213.5,0.9694075230133707,1.1927113202287754,0
213.75,0.9685578619676856,1.194945245493778,0
214.00000000000003,0.9677108713335675,1.1971800962631247,0
214.25000000000003,0.9668670878995251,1.1994158683922747,0
214.5,0.9660270440505772,1.2016525577409722,0
214.75,0.9651912675687072,1.2038901601732568,0
215.0,0.9643602814379594,1.206128671557466,0
215.25,0.9635346036542596,1.208368087766254,0
215.5,0.9627147470400198,1.210608404676593,0
215.75,0.9619012190636056,1.2128496181697825,0
216.0,0.9610945216637083,1.2150917241314632,0
216.25,0.9602951510786949,1.217334718451621,0
216.5,0.9595035976809677,1.2195785970245974,0
216.75,0.9587203458163948,1.2218233557490996,0
217.0,0.9579458736488364,1.2240689905282058,0
217.25,0.9571806530098144,1.226315497269377,0
217.5,0.9564251492533441,1.228562871884466,0
217.75,0.9556798211159612,1.230811110289721,0
218.0,0.954945120581963,1.2330602084057998,0
218.25,0.9542214927538734,1.2353101621577762,0
218.5,0.9535093757281521,1.2375609674751478,0
218.74999999999997,0.9528092004761465,1.2398126202918465,0
219.0,0.9521213907302918,1.2420651165462426,0
219.25,0.9514463628755555,1.2443184521811592,0
219.5,0.9507845258461208,1.2465726231438754,0
219.75,0.9501362810272937,1.2488276253861363,0
220.0,0.9495020221626228,1.2510834548641638,0
220.25,0.9488821352662081,1.2533401075386603,0
220.5,0.9482769985401759,1.2555975793748186,0
220.74999999999997,0.9476869822972953,1.2578558663423318,0
220.99999999999997,0.9471124488886951,1.260114964415401,0
221.25,0.9465537526366593,1.2623748695727406,0
221.50000000000003,0.9460112397724476,1.2646355777975888,0
221.75,0.9454852483791084,1.266897085077715,0
